"Marker Name","Description","In","Out","Duration","Marker Type","Marker Color"
,,"0.86666666666667","0.86666666666667","0","Comment","Green"
,,"2.43333333333333","2.43333333333333","0","Comment","Green"
"uncertain",,"4.33333333333333","25.3666666666667","21.0333333333333","Comment","Green"
,,"26.8333333333333","26.8333333333333","0","Comment","Green"
,,"27.4333333333333","27.4333333333333","0","Comment","Green"
,,"28.2333333333333","28.2333333333333","0","Comment","Green"
,,"29.8333333333333","29.8333333333333","0","Comment","Green"
,,"30.6","30.6","0","Comment","Green"
,,"31.6666666666667","31.6666666666667","0","Comment","Green"
,,"32.7666666666667","32.7666666666667","0","Comment","Green"
,,"33.9333333333333","33.9333333333333","0","Comment","Green"
,,"34.4","34.4","0","Comment","Green"
,,"35.4","35.4","0","Comment","Green"
,,"36.1666666666667","36.1666666666667","0","Comment","Green"
,,"38.5333333333333","38.5333333333333","0","Comment","Green"
,,"40.7333333333333","40.7333333333333","0","Comment","Green"
,,"42.1666666666667","42.1666666666667","0","Comment","Green"
,,"42.9","42.9","0","Comment","Green"
,,"43.6666666666667","43.6666666666667","0","Comment","Green"
,,"44.2666666666667","44.2666666666667","0","Comment","Green"
,,"45.0333333333333","45.0333333333333","0","Comment","Green"
,,"45.7666666666667","45.7666666666667","0","Comment","Green"
,,"46.4666666666667","46.4666666666667","0","Comment","Green"
,,"47.3","47.3","0","Comment","Green"
,,"48.1666666666667","48.1666666666667","0","Comment","Green"
,,"49.0333333333333","49.0333333333333","0","Comment","Green"
,,"51.1","51.1","0","Comment","Green"
,,"52.1333333333333","52.1333333333333","0","Comment","Green"
,,"53.0666666666667","53.0666666666667","0","Comment","Green"
,,"53.8","53.8","0","Comment","Green"
,,"55.1333333333333","55.1333333333333","0","Comment","Green"
,,"56.1666666666667","56.1666666666667","0","Comment","Green"
,,"57","57","0","Comment","Green"
,,"58","58","0","Comment","Green"
,,"59","59","0","Comment","Green"
,,"59.8666666666667","59.8666666666667","0","Comment","Green"
,,"60.8","60.8","0","Comment","Green"
,,"61.6666666666667","61.6666666666667","0","Comment","Green"
,,"62.5666666666667","62.5666666666667","0","Comment","Green"
,,"63.4666666666667","63.4666666666667","0","Comment","Green"
,,"64.3333333333333","64.3333333333333","0","Comment","Green"
,,"65.1","65.1","0","Comment","Green"
,,"65.9666666666667","65.9666666666667","0","Comment","Green"
,,"66.8333333333333","66.8333333333333","0","Comment","Green"
,,"67.6","67.6","0","Comment","Green"
,,"68.7333333333333","68.7333333333333","0","Comment","Green"
,,"69.7","69.7","0","Comment","Green"
,,"70.5666666666667","70.5666666666667","0","Comment","Green"
,,"71.4","71.4","0","Comment","Green"
,,"72.2","72.2","0","Comment","Green"
,,"74.6","74.6","0","Comment","Green"
,,"77.2","77.2","0","Comment","Green"
,,"80.0333333333333","80.0333333333333","0","Comment","Green"
,,"81.6666666666667","81.6666666666667","0","Comment","Green"
,,"82.3333333333333","82.3333333333333","0","Comment","Green"
,,"82.8","82.8","0","Comment","Green"
,,"83.3666666666667","83.3666666666667","0","Comment","Green"
,,"83.9","83.9","0","Comment","Green"
,,"84.3333333333333","84.3333333333333","0","Comment","Green"
,,"84.7","84.7","0","Comment","Green"
,,"85.3333333333333","85.3333333333333","0","Comment","Green"
,,"85.8666666666667","85.8666666666667","0","Comment","Green"
,,"86.4333333333333","86.4333333333333","0","Comment","Green"
,,"87.2333333333333","87.2333333333333","0","Comment","Green"
,,"87.9666666666667","87.9666666666667","0","Comment","Green"
,,"89.3","89.3","0","Comment","Green"
,,"89.7","89.7","0","Comment","Green"
,,"90.1","90.1","0","Comment","Green"
,,"90.6","90.6","0","Comment","Green"
,,"91.2333333333333","91.2333333333333","0","Comment","Green"
,,"91.8666666666667","91.8666666666667","0","Comment","Green"
,,"92.6","92.6","0","Comment","Green"
,,"93.2","93.2","0","Comment","Green"
,,"93.7666666666667","93.7666666666667","0","Comment","Green"
,,"94.4333333333333","94.4333333333333","0","Comment","Green"
,,"95","95","0","Comment","Green"
,,"99.5333333333333","99.5333333333333","0","Comment","Green"
,,"100.266666666667","100.266666666667","0","Comment","Green"
,,"100.9","100.9","0","Comment","Green"
,,"101.9","101.9","0","Comment","Green"
,,"102.7","102.7","0","Comment","Green"
,,"103.466666666667","103.466666666667","0","Comment","Green"
,,"104.266666666667","104.266666666667","0","Comment","Green"
,,"105.133333333333","105.133333333333","0","Comment","Green"
,,"106","106","0","Comment","Green"
,,"106.766666666667","106.766666666667","0","Comment","Green"
,,"107.466666666667","107.466666666667","0","Comment","Green"
,,"108.266666666667","108.266666666667","0","Comment","Green"
,,"109","109","0","Comment","Green"
,,"109.933333333333","109.933333333333","0","Comment","Green"
,,"110.866666666667","110.866666666667","0","Comment","Green"
,,"111.666666666667","111.666666666667","0","Comment","Green"
,,"112.466666666667","112.466666666667","0","Comment","Green"
,,"112.966666666667","112.966666666667","0","Comment","Green"
,,"114.433333333333","114.433333333333","0","Comment","Green"
,,"115.3","115.3","0","Comment","Green"
,,"116.1","116.1","0","Comment","Green"
,,"116.8","116.8","0","Comment","Green"
,,"117.6","117.6","0","Comment","Green"
,,"118.133333333333","118.133333333333","0","Comment","Green"
,,"118.733333333333","118.733333333333","0","Comment","Green"
,,"119.833333333333","119.833333333333","0","Comment","Green"
,,"120.2","120.2","0","Comment","Green"
,,"120.666666666667","120.666666666667","0","Comment","Green"
,,"121.166666666667","121.166666666667","0","Comment","Green"
,,"121.533333333333","121.533333333333","0","Comment","Green"
,,"122.066666666667","122.066666666667","0","Comment","Green"
,,"124.233333333333","124.233333333333","0","Comment","Green"
,,"124.866666666667","124.866666666667","0","Comment","Green"
,,"125.7","125.7","0","Comment","Green"
,,"127.066666666667","127.066666666667","0","Comment","Green"
,,"127.666666666667","127.666666666667","0","Comment","Green"
,,"128.7","128.7","0","Comment","Green"
,,"129.333333333333","129.333333333333","0","Comment","Green"
,,"130","130","0","Comment","Green"
,,"130.566666666667","130.566666666667","0","Comment","Green"
,,"131.066666666667","131.066666666667","0","Comment","Green"
,,"131.6","131.6","0","Comment","Green"
,,"132.4","132.4","0","Comment","Green"
,,"132.966666666667","132.966666666667","0","Comment","Green"
,,"133.433333333333","133.433333333333","0","Comment","Green"
,,"133.933333333333","133.933333333333","0","Comment","Green"
,,"134.466666666667","134.466666666667","0","Comment","Green"
,,"134.966666666667","134.966666666667","0","Comment","Green"
,,"135.4","135.4","0","Comment","Green"
,,"136.233333333333","136.233333333333","0","Comment","Green"
,,"136.733333333333","136.733333333333","0","Comment","Green"
,,"137.633333333333","137.633333333333","0","Comment","Green"
,,"138.366666666667","138.366666666667","0","Comment","Green"
,,"138.933333333333","138.933333333333","0","Comment","Green"
,,"139.7","139.7","0","Comment","Green"
,,"140.233333333333","140.233333333333","0","Comment","Green"
,,"141.033333333333","141.033333333333","0","Comment","Green"
,,"141.8","141.8","0","Comment","Green"
,,"142.366666666667","142.366666666667","0","Comment","Green"
,,"143.333333333333","143.333333333333","0","Comment","Green"
,,"144","144","0","Comment","Green"
,,"144.766666666667","144.766666666667","0","Comment","Green"
,,"145.633333333333","145.633333333333","0","Comment","Green"
,,"146.866666666667","146.866666666667","0","Comment","Green"
,,"148.033333333333","148.033333333333","0","Comment","Green"
,,"148.733333333333","148.733333333333","0","Comment","Green"
